시군구명,단속구분,단속년월,단속동,단속건수,단속원금
팔달구청,국민신문고,2022-10,매산로3가,1,40000
팔달구청,국민신문고,2022-10,매산로3가,1,40000
팔달구청,국민신문고,2022-10,매산로3가,1,40000
팔달구청,국민신문고,2022-10,매산로3가,1,40000
팔달구청,국민신문고,2022-10,매산로3가,2,80000
팔달구청,주행형,2022-10,매산로3가,2,40000
팔달구청,보행,2022-10,매산로3가,1,40000
팔달구청,국민신문고,2022-10,매향동,1,120000
팔달구청,국민신문고,2022-10,매향동,2,80000
팔달구청,국민신문고,2022-10,매향동,2,80000
팔달구청,국민신문고,2022-10,매향동,1,40000
팔달구청,국민신문고,2022-10,매향동,1,40000
팔달구청,국민신문고,2022-10,매향동,3,130000
팔달구청,국민신문고,2022-10,매향동,1,80000
팔달구청,국민신문고,2022-10,매향동,1,120000
팔달구청,국민신문고,2022-10,매향동,1,40000
팔달구청,국민신문고,2022-10,매향동,2,120000
팔달구청,국민신문고,2022-10,매향동,2,240000
팔달구청,국민신문고,2022-10,매향동,1,120000
팔달구청,국민신문고,2022-10,매향동,1,120000
팔달구청,국민신문고,2022-10,매향동,1,40000
팔달구청,국민신문고,2022-10,매향동,1,120000
팔달구청,국민신문고,2022-10,매향동,1,120000
팔달구청,국민신문고,2022-10,매향동,1,40000
팔달구청,국민신문고,2022-10,매향동,4,120000
팔달구청,국민신문고,2022-10,매향동,1,120000
팔달구청,국민신문고,2022-10,매향동,1,120000
팔달구청,국민신문고,2022-10,매향동,2,80000
팔달구청,국민신문고,2022-10,매향동,1,40000
팔달구청,국민신문고,2022-10,매향동,1,80000
팔달구청,국민신문고,2022-10,매향동,1,80000
팔달구청,국민신문고,2022-10,매향동,13,520000
팔달구청,국민신문고,2022-10,매향동,2,80000
팔달구청,국민신문고,2022-10,매향동,1,50000
팔달구청,국민신문고,2022-10,매향동,1,40000
팔달구청,국민신문고,2022-10,매향동,1,40000
팔달구청,국민신문고,2022-10,매향동,3,120000
팔달구청,국민신문고,2022-10,매향동,2,240000
팔달구청,국민신문고,2022-10,매향동,2,240000
팔달구청,국민신문고,2022-10,매향동,1,130000
팔달구청,국민신문고,2022-10,매향동,1,130000
팔달구청,국민신문고,2022-10,매향동,1,120000
팔달구청,국민신문고,2022-10,매향동,1,120000
팔달구청,국민신문고,2022-10,매향동,1,40000
팔달구청,국민신문고,2022-10,매향동,1,40000
팔달구청,국민신문고,2022-10,매향동,2,160000
팔달구청,국민신문고,2022-10,매향동,1,40000
팔달구청,국민신문고,2022-10,매향동,1,40000
팔달구청,주행형,2022-10,매향동,1,40000
팔달구청,주행형,2022-10,매향동,2,80000
팔달구청,주행형,2022-10,매향동,1,40000
팔달구청,주행형,2022-10,매향동,1,40000
팔달구청,주행형,2022-10,매향동,4,160000
팔달구청,주행형,2022-10,매향동,13,600000
팔달구청,주행형,2022-10,매향동,22,770000
팔달구청,국민신문고,2022-10,북수동,1,40000
팔달구청,국민신문고,2022-10,북수동,1,40000
팔달구청,국민신문고,2022-10,북수동,2,80000
팔달구청,국민신문고,2022-10,북수동,1,40000
팔달구청,국민신문고,2022-10,북수동,1,40000
팔달구청,국민신문고,2022-10,북수동,4,120000
팔달구청,주행형,2022-10,북수동,2,80000
팔달구청,주행형,2022-10,북수동,6,240000
팔달구청,주행형,2022-10,북수동,2,80000
팔달구청,주행형,2022-10,북수동,1,40000
팔달구청,주행형,2022-10,북수동,1,40000
팔달구청,주행형,2022-10,북수동,1,40000
팔달구청,주행형,2022-10,북수동,6,240000
팔달구청,고정형,2022-10,북수동,8,320000
팔달구청,국민신문고,2022-10,신풍동,1,40000
팔달구청,국민신문고,2022-10,신풍동,1,40000
팔달구청,국민신문고,2022-10,신풍동,1,40000
팔달구청,국민신문고,2022-10,신풍동,1,40000
팔달구청,국민신문고,2022-10,신풍동,1,40000
팔달구청,국민신문고,2022-10,신풍동,1,40000
팔달구청,국민신문고,2022-10,신풍동,1,40000
팔달구청,국민신문고,2022-10,신풍동,1,40000
팔달구청,국민신문고,2022-10,신풍동,1,40000
팔달구청,국민신문고,2022-10,신풍동,1,40000
팔달구청,국민신문고,2022-10,신풍동,2,80000
팔달구청,국민신문고,2022-10,신풍동,1,40000
팔달구청,고정형,2022-10,신풍동,12,480000
팔달구청,국민신문고,2022-10,신풍동,1,80000
팔달구청,국민신문고,2022-10,신풍동,2,80000
팔달구청,보행,2022-10,신풍동,1,40000
팔달구청,보행,2022-10,신풍동,1,40000
팔달구청,보행,2022-10,신풍동,1,40000
팔달구청,주행형,2022-10,신풍동,9,360000
팔달구청,주행형,2022-10,신풍동,22,850000
팔달구청,고정형,2022-10,신풍동,6,200000
팔달구청,고정형,2022-10,신풍동,44,1610000
팔달구청,국민신문고,2022-10,영동,1,40000
팔달구청,국민신문고,2022-10,영동,1,40000
팔달구청,국민신문고,2022-10,영동,1,80000
팔달구청,국민신문고,2022-10,영동,1,80000
팔달구청,국민신문고,2022-10,영동,4,280000
팔달구청,국민신문고,2022-10,영동,4,320000
팔달구청,주행형,2022-10,영동,8,280000
팔달구청,주행형,2022-10,영동,1,40000
팔달구청,주행형,2022-10,영동,4,120000
팔달구청,주행형,2022-10,영동,1,50000
팔달구청,주행형,2022-10,영동,7,280000
팔달구청,주행형,2022-10,영동,13,480000
팔달구청,주행형,2022-10,영동,2,80000
팔달구청,주행형,2022-10,영동,3,120000
팔달구청,주행형,2022-10,영동,1,40000
팔달구청,고정형,2022-10,영동,1,40000
팔달구청,고정형,2022-10,우만1동,164,6100000
팔달구청,고정형,2022-10,우만2동,29,1110000
팔달구청,국민신문고,2022-10,우만동,2,80000
팔달구청,국민신문고,2022-10,우만동,1,40000
팔달구청,국민신문고,2022-10,우만동,1,40000
팔달구청,국민신문고,2022-10,우만동,1,40000
팔달구청,국민신문고,2022-10,우만동,1,40000
팔달구청,국민신문고,2022-10,우만동,10,400000
팔달구청,국민신문고,2022-10,우만동,3,120000
팔달구청,국민신문고,2022-10,우만동,2,80000
팔달구청,국민신문고,2022-10,우만동,1,40000
팔달구청,국민신문고,2022-10,우만동,1,40000
팔달구청,국민신문고,2022-10,우만동,2,40000
팔달구청,국민신문고,2022-10,우만동,2,80000
팔달구청,국민신문고,2022-10,우만동,1,50000
팔달구청,국민신문고,2022-10,우만동,1,50000
팔달구청,국민신문고,2022-10,우만동,4,160000
팔달구청,국민신문고,2022-10,우만동,11,360000
팔달구청,국민신문고,2022-10,우만동,13,450000
팔달구청,국민신문고,2022-10,우만동,3,120000
팔달구청,국민신문고,2022-10,우만동,2,40000
팔달구청,국민신문고,2022-10,우만동,2,80000
팔달구청,국민신문고,2022-10,우만동,2,80000
팔달구청,국민신문고,2022-10,우만동,2,80000
팔달구청,국민신문고,2022-10,우만동,9,360000
팔달구청,국민신문고,2022-10,우만동,3,130000
팔달구청,국민신문고,2022-10,우만동,1,50000
팔달구청,국민신문고,2022-10,우만동,14,1080000
팔달구청,국민신문고,2022-10,우만동,1,80000
팔달구청,국민신문고,2022-10,우만동,1,40000
팔달구청,국민신문고,2022-10,우만동,1,40000
팔달구청,국민신문고,2022-10,우만동,5,160000
팔달구청,국민신문고,2022-10,우만동,1,40000
팔달구청,주민신고제,2022-10,우만동,1,50000
팔달구청,국민신문고,2022-10,우만동,22,860000
팔달구청,국민신문고,2022-10,우만동,1,40000
팔달구청,국민신문고,2022-10,우만동,1,40000
팔달구청,국민신문고,2022-10,우만동,5,200000
팔달구청,국민신문고,2022-10,우만동,1,40000
팔달구청,국민신문고,2022-10,우만동,1,50000
팔달구청,국민신문고,2022-10,우만동,1,50000
팔달구청,국민신문고,2022-10,우만동,11,900000
팔달구청,국민신문고,2022-10,우만동,1,80000
팔달구청,국민신문고,2022-10,우만동,1,40000
팔달구청,국민신문고,2022-10,우만동,2,80000
팔달구청,국민신문고,2022-10,우만동,4,240000
팔달구청,국민신문고,2022-10,우만동,2,80000
팔달구청,국민신문고,2022-10,우만동,1,40000
팔달구청,국민신문고,2022-10,우만동,1,40000
팔달구청,국민신문고,2022-10,우만동,1,40000
팔달구청,국민신문고,2022-10,우만동,1,40000
팔달구청,국민신문고,2022-10,우만동,1,40000
팔달구청,국민신문고,2022-10,우만동,1,40000
팔달구청,국민신문고,2022-10,우만동,2,80000
팔달구청,국민신문고,2022-10,우만동,3,120000
팔달구청,국민신문고,2022-10,우만동,6,200000
팔달구청,국민신문고,2022-10,우만동,4,160000
팔달구청,국민신문고,2022-10,우만동,1,40000
팔달구청,국민신문고,2022-10,우만동,1,40000
팔달구청,국민신문고,2022-10,우만동,3,120000
팔달구청,국민신문고,2022-10,우만동,9,370000
팔달구청,국민신문고,2022-10,우만동,2,80000
팔달구청,국민신문고,2022-10,우만동,1,40000
팔달구청,국민신문고,2022-10,우만동,1,40000
팔달구청,국민신문고,2022-10,우만동,1,40000
팔달구청,국민신문고,2022-10,우만동,1,40000
팔달구청,국민신문고,2022-10,우만동,1,40000
팔달구청,국민신문고,2022-10,우만동,1,40000
팔달구청,국민신문고,2022-10,우만동,1,40000
팔달구청,국민신문고,2022-10,우만동,4,160000
팔달구청,국민신문고,2022-10,우만동,2,80000
팔달구청,국민신문고,2022-10,우만동,1,40000
팔달구청,국민신문고,2022-10,우만동,6,240000
팔달구청,국민신문고,2022-10,우만동,5,200000
팔달구청,국민신문고,2022-10,우만동,20,830000
팔달구청,국민신문고,2022-10,우만동,7,240000
팔달구청,국민신문고,2022-10,우만동,2,80000
팔달구청,국민신문고,2022-10,우만동,3,80000
팔달구청,국민신문고,2022-10,우만동,10,370000
팔달구청,국민신문고,2022-10,우만동,1,40000
팔달구청,국민신문고,2022-10,우만동,4,120000
팔달구청,국민신문고,2022-10,우만동,4,160000
팔달구청,국민신문고,2022-10,우만동,2,80000
팔달구청,국민신문고,2022-10,우만동,17,650000
팔달구청,국민신문고,2022-10,우만동,4,120000
팔달구청,국민신문고,2022-10,우만동,4,160000
팔달구청,국민신문고,2022-10,우만동,1,40000
팔달구청,국민신문고,2022-10,우만동,8,320000
팔달구청,국민신문고,2022-10,우만동,1,40000
팔달구청,국민신문고,2022-10,우만동,1,40000
팔달구청,국민신문고,2022-10,우만동,1,40000
팔달구청,국민신문고,2022-10,우만동,1,40000
팔달구청,국민신문고,2022-10,우만동,1,40000
팔달구청,국민신문고,2022-10,우만동,1,40000
팔달구청,국민신문고,2022-10,우만동,1,120000
팔달구청,국민신문고,2022-10,우만동,1,40000
팔달구청,국민신문고,2022-10,우만동,1,40000
팔달구청,국민신문고,2022-10,우만동,2,90000
팔달구청,국민신문고,2022-10,우만동,1,50000
팔달구청,국민신문고,2022-10,우만동,12,440000
팔달구청,국민신문고,2022-10,우만동,1,40000
팔달구청,국민신문고,2022-10,우만동,2,80000
팔달구청,국민신문고,2022-10,우만동,3,120000
팔달구청,국민신문고,2022-10,우만동,1,40000
팔달구청,국민신문고,2022-10,우만동,2,80000
팔달구청,국민신문고,2022-10,우만동,4,160000
팔달구청,국민신문고,2022-10,우만동,1,50000
팔달구청,국민신문고,2022-10,우만동,1,50000
팔달구청,국민신문고,2022-10,우만동,1,40000
팔달구청,국민신문고,2022-10,우만동,1,40000
팔달구청,국민신문고,2022-10,우만동,1,40000
팔달구청,국민신문고,2022-10,우만동,1,40000
팔달구청,국민신문고,2022-10,우만동,1,40000
팔달구청,국민신문고,2022-10,우만동,2,40000
팔달구청,국민신문고,2022-10,우만동,1,40000
팔달구청,국민신문고,2022-10,우만동,2,80000
팔달구청,국민신문고,2022-10,우만동,1,40000
팔달구청,국민신문고,2022-10,우만동,1,40000
팔달구청,국민신문고,2022-10,우만동,1,40000
팔달구청,국민신문고,2022-10,우만동,2,80000
팔달구청,국민신문고,2022-10,우만동,5,120000
팔달구청,국민신문고,2022-10,우만동,1,40000
팔달구청,국민신문고,2022-10,우만동,3,80000
팔달구청,주민신고제,2022-10,우만동,1,40000
팔달구청,국민신문고,2022-10,우만동,12,450000
팔달구청,국민신문고,2022-10,우만동,1,40000
팔달구청,보행,2022-10,우만동,1,40000
팔달구청,주행형,2022-10,우만동,1,40000
팔달구청,고정형,2022-10,우만동,29,1170000
팔달구청,고정형,2022-10,우만동,20,720000
팔달구청,고정형,2022-10,우만동,1,120000
팔달구청,국민신문고,2022-10,인계동,2,40000
팔달구청,국민신문고,2022-10,인계동,1,40000
팔달구청,국민신문고,2022-10,인계동,3,80000
팔달구청,국민신문고,2022-10,인계동,2,80000
팔달구청,국민신문고,2022-10,인계동,1,40000
팔달구청,국민신문고,2022-10,인계동,1,40000
팔달구청,국민신문고,2022-10,인계동,1,40000
팔달구청,국민신문고,2022-10,인계동,4,160000
팔달구청,국민신문고,2022-10,인계동,1,40000
팔달구청,국민신문고,2022-10,인계동,1,80000
팔달구청,국민신문고,2022-10,인계동,6,200000
팔달구청,국민신문고,2022-10,인계동,1,40000
팔달구청,국민신문고,2022-10,인계동,4,160000
팔달구청,국민신문고,2022-10,인계동,6,240000
팔달구청,국민신문고,2022-10,인계동,8,280000
팔달구청,국민신문고,2022-10,인계동,1,40000
팔달구청,국민신문고,2022-10,인계동,5,200000
팔달구청,국민신문고,2022-10,인계동,1,40000
팔달구청,국민신문고,2022-10,인계동,6,240000
팔달구청,국민신문고,2022-10,인계동,7,280000
팔달구청,국민신문고,2022-10,인계동,4,160000
팔달구청,국민신문고,2022-10,인계동,10,360000
팔달구청,국민신문고,2022-10,인계동,8,280000
팔달구청,국민신문고,2022-10,인계동,1,40000
팔달구청,국민신문고,2022-10,인계동,1,40000
팔달구청,국민신문고,2022-10,인계동,2,80000
팔달구청,국민신문고,2022-10,인계동,1,40000
팔달구청,국민신문고,2022-10,인계동,1,40000
팔달구청,국민신문고,2022-10,인계동,2,80000
팔달구청,국민신문고,2022-10,인계동,1,40000
팔달구청,국민신문고,2022-10,인계동,1,40000
팔달구청,국민신문고,2022-10,인계동,7,280000
팔달구청,국민신문고,2022-10,인계동,5,320000
팔달구청,국민신문고,2022-10,인계동,1,40000
팔달구청,국민신문고,2022-10,인계동,2,80000
팔달구청,국민신문고,2022-10,인계동,2,80000
팔달구청,국민신문고,2022-10,인계동,2,40000
팔달구청,국민신문고,2022-10,인계동,5,200000
팔달구청,국민신문고,2022-10,인계동,14,560000
팔달구청,국민신문고,2022-10,인계동,2,40000
팔달구청,국민신문고,2022-10,인계동,7,280000
팔달구청,국민신문고,2022-10,인계동,12,480000
팔달구청,국민신문고,2022-10,인계동,8,240000
팔달구청,국민신문고,2022-10,인계동,1,40000
팔달구청,국민신문고,2022-10,인계동,1,40000
팔달구청,국민신문고,2022-10,인계동,1,40000
팔달구청,국민신문고,2022-10,인계동,4,160000
팔달구청,국민신문고,2022-10,인계동,1,40000
팔달구청,국민신문고,2022-10,인계동,4,160000
팔달구청,국민신문고,2022-10,인계동,2,80000
팔달구청,국민신문고,2022-10,인계동,1,40000
팔달구청,국민신문고,2022-10,인계동,2,80000
팔달구청,국민신문고,2022-10,인계동,3,120000
팔달구청,국민신문고,2022-10,인계동,1,40000
팔달구청,국민신문고,2022-10,인계동,2,80000
팔달구청,국민신문고,2022-10,인계동,3,120000
팔달구청,국민신문고,2022-10,인계동,1,40000
팔달구청,국민신문고,2022-10,인계동,1,40000
팔달구청,국민신문고,2022-10,인계동,4,160000
팔달구청,국민신문고,2022-10,인계동,2,80000
팔달구청,국민신문고,2022-10,인계동,2,90000
팔달구청,국민신문고,2022-10,인계동,41,1440000
팔달구청,국민신문고,2022-10,인계동,1,40000
팔달구청,국민신문고,2022-10,인계동,2,80000
팔달구청,국민신문고,2022-10,인계동,7,240000
팔달구청,국민신문고,2022-10,인계동,17,560000
팔달구청,국민신문고,2022-10,인계동,5,200000
팔달구청,주민신고제,2022-10,인계동,2,80000
팔달구청,국민신문고,2022-10,인계동,1,40000
팔달구청,국민신문고,2022-10,인계동,1,40000
팔달구청,주민신고제,2022-10,인계동,1,40000
팔달구청,국민신문고,2022-10,인계동,1,40000
팔달구청,국민신문고,2022-10,인계동,4,160000
팔달구청,국민신문고,2022-10,인계동,1,40000
팔달구청,국민신문고,2022-10,인계동,1,40000
팔달구청,국민신문고,2022-10,인계동,1,40000
팔달구청,국민신문고,2022-10,인계동,1,40000
팔달구청,국민신문고,2022-10,인계동,1,40000
팔달구청,국민신문고,2022-10,인계동,2,80000
팔달구청,국민신문고,2022-10,인계동,1,40000
팔달구청,국민신문고,2022-10,인계동,1,40000
팔달구청,국민신문고,2022-10,인계동,1,40000
팔달구청,국민신문고,2022-10,인계동,1,40000
팔달구청,국민신문고,2022-10,인계동,1,40000
팔달구청,국민신문고,2022-10,인계동,2,80000
팔달구청,국민신문고,2022-10,인계동,1,40000
팔달구청,국민신문고,2022-10,인계동,1,40000
팔달구청,국민신문고,2022-10,인계동,1,40000
팔달구청,국민신문고,2022-10,인계동,2,80000
팔달구청,국민신문고,2022-10,인계동,7,280000
팔달구청,국민신문고,2022-10,인계동,2,80000
팔달구청,국민신문고,2022-10,인계동,20,760000
팔달구청,국민신문고,2022-10,인계동,3,80000
팔달구청,국민신문고,2022-10,인계동,64,2440000
팔달구청,국민신문고,2022-10,인계동,3,120000
팔달구청,국민신문고,2022-10,인계동,1,40000
팔달구청,국민신문고,2022-10,인계동,17,600000
팔달구청,국민신문고,2022-10,인계동,6,250000
팔달구청,국민신문고,2022-10,인계동,1,40000
팔달구청,국민신문고,2022-10,인계동,24,760000
팔달구청,국민신문고,2022-10,인계동,2,40000
팔달구청,국민신문고,2022-10,인계동,1,40000
팔달구청,국민신문고,2022-10,인계동,2,80000
팔달구청,국민신문고,2022-10,인계동,3,80000
팔달구청,국민신문고,2022-10,인계동,6,160000
팔달구청,국민신문고,2022-10,인계동,1,40000
팔달구청,국민신문고,2022-10,인계동,2,40000
팔달구청,국민신문고,2022-10,인계동,31,2280000
팔달구청,국민신문고,2022-10,인계동,2,80000
팔달구청,국민신문고,2022-10,인계동,35,1420000
팔달구청,국민신문고,2022-10,인계동,15,600000
팔달구청,국민신문고,2022-10,인계동,34,1320000
팔달구청,국민신문고,2022-10,인계동,2,80000
팔달구청,국민신문고,2022-10,인계동,6,240000
팔달구청,국민신문고,2022-10,인계동,7,280000
팔달구청,국민신문고,2022-10,인계동,1,40000
팔달구청,국민신문고,2022-10,인계동,8,320000
팔달구청,국민신문고,2022-10,인계동,31,1120000
팔달구청,국민신문고,2022-10,인계동,27,1080000
팔달구청,국민신문고,2022-10,인계동,2,80000
팔달구청,국민신문고,2022-10,인계동,4,120000
팔달구청,국민신문고,2022-10,인계동,1,40000
팔달구청,국민신문고,2022-10,인계동,31,1200000
팔달구청,국민신문고,2022-10,인계동,1,40000
팔달구청,국민신문고,2022-10,인계동,3,120000
팔달구청,국민신문고,2022-10,인계동,1,40000
팔달구청,국민신문고,2022-10,인계동,153,5460000
팔달구청,국민신문고,2022-10,인계동,16,480000
팔달구청,국민신문고,2022-10,인계동,7,240000
팔달구청,국민신문고,2022-10,인계동,8,280000
팔달구청,국민신문고,2022-10,인계동,1,40000
팔달구청,국민신문고,2022-10,인계동,6,240000
팔달구청,국민신문고,2022-10,인계동,53,1970000
팔달구청,국민신문고,2022-10,인계동,2,80000
팔달구청,국민신문고,2022-10,인계동,10,320000
팔달구청,국민신문고,2022-10,인계동,1,40000
팔달구청,국민신문고,2022-10,인계동,14,480000
팔달구청,국민신문고,2022-10,인계동,10,400000
팔달구청,국민신문고,2022-10,인계동,22,860000
팔달구청,국민신문고,2022-10,인계동,2,80000
팔달구청,국민신문고,2022-10,인계동,1,40000
팔달구청,국민신문고,2022-10,인계동,3,120000
팔달구청,국민신문고,2022-10,인계동,13,440000
팔달구청,국민신문고,2022-10,인계동,2,40000
팔달구청,국민신문고,2022-10,인계동,3,120000
팔달구청,국민신문고,2022-10,인계동,6,440000
팔달구청,국민신문고,2022-10,인계동,52,1930000
팔달구청,국민신문고,2022-10,인계동,1,40000
팔달구청,국민신문고,2022-10,인계동,1,40000
팔달구청,국민신문고,2022-10,인계동,1,40000
팔달구청,국민신문고,2022-10,인계동,9,360000
팔달구청,국민신문고,2022-10,인계동,1,40000
팔달구청,국민신문고,2022-10,인계동,94,3610000
팔달구청,국민신문고,2022-10,인계동,12,440000
팔달구청,국민신문고,2022-10,인계동,3,120000
팔달구청,국민신문고,2022-10,인계동,42,3160000
팔달구청,국민신문고,2022-10,인계동,11,400000
팔달구청,국민신문고,2022-10,인계동,1,40000
팔달구청,국민신문고,2022-10,인계동,2,80000
팔달구청,국민신문고,2022-10,인계동,1,40000
팔달구청,국민신문고,2022-10,인계동,5,200000
팔달구청,국민신문고,2022-10,인계동,1,40000
팔달구청,국민신문고,2022-10,인계동,6,240000
팔달구청,국민신문고,2022-10,인계동,1,40000
팔달구청,국민신문고,2022-10,인계동,30,1200000
팔달구청,국민신문고,2022-10,인계동,1,40000
팔달구청,국민신문고,2022-10,인계동,7,280000
팔달구청,국민신문고,2022-10,인계동,12,490000
팔달구청,국민신문고,2022-10,인계동,8,360000
팔달구청,국민신문고,2022-10,인계동,1,40000
팔달구청,국민신문고,2022-10,인계동,7,240000
팔달구청,국민신문고,2022-10,인계동,18,640000
팔달구청,국민신문고,2022-10,인계동,3,130000
팔달구청,국민신문고,2022-10,인계동,11,450000
팔달구청,국민신문고,2022-10,인계동,1,40000
팔달구청,국민신문고,2022-10,인계동,2,80000
팔달구청,국민신문고,2022-10,인계동,1,80000
팔달구청,국민신문고,2022-10,인계동,3,80000
팔달구청,국민신문고,2022-10,인계동,59,4490000
팔달구청,국민신문고,2022-10,인계동,20,760000
팔달구청,국민신문고,2022-10,인계동,2,80000
팔달구청,국민신문고,2022-10,인계동,1,40000
팔달구청,국민신문고,2022-10,인계동,2,80000
팔달구청,국민신문고,2022-10,인계동,4,160000
팔달구청,국민신문고,2022-10,인계동,1,40000
팔달구청,국민신문고,2022-10,인계동,4,160000
팔달구청,국민신문고,2022-10,인계동,1,40000
팔달구청,국민신문고,2022-10,인계동,1,40000
팔달구청,국민신문고,2022-10,인계동,1,40000
팔달구청,국민신문고,2022-10,인계동,1,40000
팔달구청,국민신문고,2022-10,인계동,5,170000
팔달구청,국민신문고,2022-10,인계동,2,40000
팔달구청,국민신문고,2022-10,인계동,1,40000
팔달구청,국민신문고,2022-10,인계동,1,40000
팔달구청,국민신문고,2022-10,인계동,2,80000
팔달구청,국민신문고,2022-10,인계동,3,120000
팔달구청,국민신문고,2022-10,인계동,1,40000
팔달구청,국민신문고,2022-10,인계동,1,40000
팔달구청,국민신문고,2022-10,인계동,1,40000
팔달구청,국민신문고,2022-10,인계동,2,160000
팔달구청,국민신문고,2022-10,인계동,2,80000
팔달구청,국민신문고,2022-10,인계동,1,40000
팔달구청,국민신문고,2022-10,인계동,1,40000
팔달구청,국민신문고,2022-10,인계동,2,40000
팔달구청,국민신문고,2022-10,인계동,2,40000
팔달구청,국민신문고,2022-10,인계동,1,80000
팔달구청,국민신문고,2022-10,인계동,1,40000
팔달구청,국민신문고,2022-10,인계동,1,40000
팔달구청,국민신문고,2022-10,인계동,1,40000
팔달구청,국민신문고,2022-10,인계동,1,50000
팔달구청,국민신문고,2022-10,인계동,1,40000
팔달구청,국민신문고,2022-10,인계동,2,40000
팔달구청,국민신문고,2022-10,인계동,1,40000
팔달구청,국민신문고,2022-10,인계동,3,130000
팔달구청,국민신문고,2022-10,인계동,1,40000
팔달구청,국민신문고,2022-10,인계동,2,80000
팔달구청,국민신문고,2022-10,인계동,1,40000
팔달구청,국민신문고,2022-10,인계동,1,40000
팔달구청,국민신문고,2022-10,인계동,1,40000
팔달구청,국민신문고,2022-10,인계동,1,40000
팔달구청,국민신문고,2022-10,인계동,1,40000
팔달구청,국민신문고,2022-10,인계동,2,80000
팔달구청,국민신문고,2022-10,인계동,1,40000
팔달구청,국민신문고,2022-10,인계동,1,40000
팔달구청,국민신문고,2022-10,인계동,1,40000
팔달구청,국민신문고,2022-10,인계동,1,80000
팔달구청,국민신문고,2022-10,인계동,1,40000
팔달구청,국민신문고,2022-10,인계동,1,80000
팔달구청,국민신문고,2022-10,인계동,1,40000
팔달구청,국민신문고,2022-10,인계동,1,40000
팔달구청,국민신문고,2022-10,인계동,1,40000
팔달구청,국민신문고,2022-10,인계동,2,80000
팔달구청,국민신문고,2022-10,인계동,1,40000
팔달구청,국민신문고,2022-10,인계동,1,40000
팔달구청,국민신문고,2022-10,인계동,1,40000
팔달구청,국민신문고,2022-10,인계동,1,40000
팔달구청,국민신문고,2022-10,인계동,1,40000
팔달구청,국민신문고,2022-10,인계동,1,40000
팔달구청,국민신문고,2022-10,인계동,2,80000
팔달구청,국민신문고,2022-10,인계동,1,40000
팔달구청,국민신문고,2022-10,인계동,1,40000
팔달구청,국민신문고,2022-10,인계동,1,40000
팔달구청,국민신문고,2022-10,인계동,1,40000
팔달구청,국민신문고,2022-10,인계동,1,40000
팔달구청,국민신문고,2022-10,인계동,2,40000
팔달구청,국민신문고,2022-10,인계동,2,160000
팔달구청,국민신문고,2022-10,인계동,1,40000
팔달구청,국민신문고,2022-10,인계동,1,80000
팔달구청,주민신고제,2022-10,인계동,2,40000
팔달구청,국민신문고,2022-10,인계동,1,40000
팔달구청,국민신문고,2022-10,인계동,1,40000
팔달구청,국민신문고,2022-10,인계동,1,40000
팔달구청,국민신문고,2022-10,인계동,2,80000
팔달구청,국민신문고,2022-10,인계동,1,40000
팔달구청,국민신문고,2022-10,인계동,2,80000
팔달구청,국민신문고,2022-10,인계동,1,40000
팔달구청,국민신문고,2022-10,인계동,1,40000
팔달구청,국민신문고,2022-10,인계동,8,320000
팔달구청,국민신문고,2022-10,인계동,5,200000
팔달구청,국민신문고,2022-10,인계동,1,40000
팔달구청,국민신문고,2022-10,인계동,2,80000
팔달구청,국민신문고,2022-10,인계동,1,40000
팔달구청,국민신문고,2022-10,인계동,2,40000
팔달구청,국민신문고,2022-10,인계동,1,40000
팔달구청,국민신문고,2022-10,인계동,6,240000
팔달구청,국민신문고,2022-10,인계동,2,80000
팔달구청,국민신문고,2022-10,인계동,2,80000
팔달구청,국민신문고,2022-10,인계동,1,40000
팔달구청,국민신문고,2022-10,인계동,10,400000
팔달구청,국민신문고,2022-10,인계동,4,160000
팔달구청,국민신문고,2022-10,인계동,2,40000
팔달구청,국민신문고,2022-10,인계동,3,120000
팔달구청,국민신문고,2022-10,인계동,2,40000
팔달구청,국민신문고,2022-10,인계동,4,160000
팔달구청,국민신문고,2022-10,인계동,5,200000
팔달구청,국민신문고,2022-10,인계동,3,120000
팔달구청,국민신문고,2022-10,인계동,1,40000
팔달구청,국민신문고,2022-10,인계동,1,40000
팔달구청,국민신문고,2022-10,인계동,1,40000
팔달구청,국민신문고,2022-10,인계동,1,40000
팔달구청,국민신문고,2022-10,인계동,1,40000
팔달구청,국민신문고,2022-10,인계동,1,40000
팔달구청,국민신문고,2022-10,인계동,1,40000
팔달구청,국민신문고,2022-10,인계동,1,40000
팔달구청,국민신문고,2022-10,인계동,2,40000
팔달구청,국민신문고,2022-10,인계동,1,40000
팔달구청,국민신문고,2022-10,인계동,2,80000
팔달구청,국민신문고,2022-10,인계동,1,40000
팔달구청,국민신문고,2022-10,인계동,1,40000
팔달구청,국민신문고,2022-10,인계동,2,90000
팔달구청,국민신문고,2022-10,인계동,2,40000
팔달구청,국민신문고,2022-10,인계동,1,40000
팔달구청,국민신문고,2022-10,인계동,3,120000
팔달구청,국민신문고,2022-10,인계동,1,40000
팔달구청,국민신문고,2022-10,인계동,3,120000
팔달구청,국민신문고,2022-10,인계동,1,40000
팔달구청,국민신문고,2022-10,인계동,2,80000
팔달구청,국민신문고,2022-10,인계동,18,720000
팔달구청,국민신문고,2022-10,인계동,2,80000
팔달구청,국민신문고,2022-10,인계동,1,40000
팔달구청,국민신문고,2022-10,인계동,1,40000
